PID,trip start,trip end,travel_time,dist_per_trip,n_ACC,n_BRK,n_HTURN,speed_mean,speed_sd,speed_max,rpm_mean,rpm_sd,rpm_max,acc_value,brk_value,hturn_value,egl_mean,egl_sd,egl_max,air_mean,air_sd,air_max,fuel_mean,fuel_sd,fuel_max,thro_mean,thro_sd,thro_max,trip start formatted,trip end formatted,crossinglane,nearcollision,smoking,eyeclosing,mobilephone
1010,2021-07-31 19:20:00,2021-07-31 19:30:00,603.111196,3.175608,1,1,3,43.25,27.801379,84.0,1082.375,302.113951,1571.5,0.302473,-0.315541,0.327325,38.443627,14.822499,98.039216,35.191489,1.752493,39.0,78.706717,0.503502,79.607843,15.833333,3.058806,22.745098,20210731192000,20210731193000,3.0,19.0,1.0,0.0,0.0
1010,2021-08-01 08:13:00,2021-08-01 08:16:00,193.470278,0.330945,1,0,0,17.5,0.707107,18.0,1068.333333,410.589921,1499.5,0.303604,0.0,0.0,26.67996,10.175244,61.568627,29.0,0.0,29.0,78.431373,0.0,78.431373,14.901961,3.209942,18.431373,20210801081300,20210801081600,3.0,0.0,0.0,0.0,0.0
1010,2021-08-01 09:50:00,2021-08-01 10:02:00,692.78816,0.308655,0,0,0,16.0,0.0,16.0,841.55,193.886773,1291.0,0.0,0.0,0.0,25.268803,6.467939,47.45098,32.303571,0.658363,33.0,77.142857,0.60621,78.431373,13.098039,1.877991,17.647059,20210801095000,20210801100200,19.0,0.0,0.0,0.0,0.0
1010,2021-08-02 15:14:00,2021-08-02 15:17:00,155.874608,0.044538,0,0,0,0.0,0.0,0.0,915.5,0.0,915.5,0.0,0.0,0.0,41.098039,7.079671,48.235294,30.333333,0.57735,31.0,76.862745,0.0,76.862745,16.078431,0.0,16.078431,20210802151400,20210802151700,2.0,3.0,0.0,0.0,0.0
1010,2021-08-03 09:33:00,2021-08-03 09:35:00,144.331351,0.104385,0,0,0,33.5,3.535534,36.0,2247.0,60.811183,2290.0,0.0,0.0,0.0,36.679739,10.960232,74.509804,28.0,0.0,28.0,76.862745,0.0,76.862745,30.784314,5.823232,34.901961,20210803093300,20210803093500,1.0,1.0,0.0,0.0,0.0
1010,2021-08-03 11:07:00,2021-08-03 11:10:00,157.790824,0.24307,0,0,0,20.0,5.656854,24.0,1772.0,312.541197,1993.0,0.0,0.0,0.0,40.482655,17.347455,83.921569,31.333333,0.57735,32.0,75.294118,0.0,75.294118,36.078431,18.856181,49.411765,20210803110700,20210803111000,0.0,2.0,0.0,0.0,0.0
1010,2021-08-03 18:27:00,2021-08-03 18:30:00,158.869184,0.125177,0,0,0,10.5,4.949747,14.0,1399.75,602.808531,1826.0,0.0,0.0,0.0,25.784314,7.694766,54.117647,28.0,0.0,28.0,75.294118,0.0,75.294118,18.431373,5.545936,22.352941,20210803182700,20210803183000,3.0,1.0,0.0,0.0,0.0
1010,2021-08-03 19:27:00,2021-08-03 19:30:00,151.233265,0.124986,0,0,0,46.0,0.0,46.0,845.5,0.0,845.5,0.0,0.0,0.0,26.984127,5.440417,38.039216,25.0,0.0,25.0,75.294118,0.0,75.294118,12.156863,0.0,12.156863,20210803192700,20210803193000,0.0,0.0,0.0,0.0,0.0
1010,2021-08-04 08:25:00,2021-08-04 08:56:00,1913.168233,30.128417,2,4,8,81.5,36.461227,136.0,1777.9,926.884282,4081.5,0.33625,-0.348811,0.368651,37.741623,23.659406,99.607843,28.367232,1.643047,30.0,73.251357,1.86796,75.294118,21.568627,15.630394,88.235294,20210804082500,20210804085600,35.0,94.0,0.0,0.0,0.0
1010,2021-08-04 09:05:00,2021-08-04 09:28:00,1356.178118,18.625624,2,3,4,71.133333,31.473042,126.0,1421.690476,599.729261,2835.0,0.338134,-0.340478,0.327354,39.650803,19.894022,99.607843,30.745902,1.000508,33.0,69.064244,0.786245,69.803922,21.960784,17.400898,86.666667,20210804090500,20210804092800,29.0,68.0,0.0,0.0,0.0
1010,2021-08-04 10:36:00,2021-08-04 11:02:00,1521.212226,9.199084,0,1,2,104.4,16.471187,118.0,1159.04,547.427562,2687.5,0.0,-0.303161,0.323783,34.157734,15.117312,99.607843,34.797101,1.415036,37.0,66.848537,0.504034,68.235294,20.815686,20.632359,88.235294,20210804103600,20210804110200,23.0,88.0,0.0,0.0,0.0
1010,2021-08-04 12:12:00,2021-08-04 12:36:00,1463.746625,14.833996,1,3,3,58.0,24.565559,86.0,1357.791667,610.747865,2844.0,0.419302,-0.41995,0.3521,37.190393,18.293041,99.607843,32.242424,1.35422,34.0,64.890077,1.151192,66.666667,17.810458,7.917733,47.45098,20210804121200,20210804123600,33.0,35.0,1.0,0.0,0.0
1010,2021-08-04 18:54:00,2021-08-04 18:56:00,173.738298,0.410584,1,0,1,11.0,0.0,11.0,1466.0,0.0,1466.0,0.331762,0.0,0.380579,44.434389,18.508316,89.019608,29.8,0.447214,30.0,63.921569,0.0,63.921569,20.784314,0.0,20.784314,20210804185400,20210804185600,0.0,1.0,0.0,0.0,0.0
1010,2021-08-04 20:34:00,2021-08-04 20:37:00,198.633171,0.43084,1,0,0,16.0,0.0,16.0,930.5,15.237016,953.0,0.368329,0.0,0.0,40.143791,12.999349,71.372549,28.0,0.0,28.0,63.137255,0.838467,63.921569,15.196078,1.255515,16.078431,20210804203400,20210804203700,2.0,5.0,0.0,0.0,0.0
1010,2021-08-05 08:20:00,2021-08-05 08:54:00,2058.2831,30.014101,2,0,5,73.36,28.673274,121.0,1525.833333,675.547436,3413.5,0.336179,0.0,0.33561,37.48101,21.618788,99.607843,30.570681,1.512746,33.0,59.453855,1.857235,62.352941,22.887701,18.232611,88.235294,20210805082000,20210805085400,52.0,98.0,2.0,0.0,0.0
1010,2021-08-05 10:21:00,2021-08-05 11:22:00,3678.392978,23.729204,1,3,7,65.904762,39.310183,129.0,1159.091667,555.663144,3024.5,0.301502,-0.32969,0.336783,32.208693,14.322485,99.607843,35.619318,3.443888,42.0,55.944742,1.776995,59.607843,19.091503,16.421216,88.235294,20210805102100,20210805112200,48.0,58.0,0.0,1.0,0.0
1010,2021-08-05 11:33:00,2021-08-05 11:38:00,281.130078,0.174856,0,0,0,14.0,0.0,14.0,999.666667,105.617628,1118.5,0.0,0.0,0.0,28.713911,7.233532,51.372549,43.6875,2.358495,46.0,54.509804,0.810036,55.294118,14.379085,1.198059,15.686275,20210805113300,20210805113800,1.0,2.0,0.0,0.0,0.0
1010,2021-08-05 11:43:00,2021-08-05 11:53:00,637.561248,5.821231,2,2,1,47.0,30.993087,99.0,1359.875,460.259923,1880.0,0.333579,-0.410374,0.340572,38.254239,18.683412,98.823529,35.44,1.786114,40.0,52.988235,0.646762,53.72549,18.823529,4.573296,25.490196,20210805114300,20210805115300,18.0,11.0,0.0,0.0,0.0
1010,2021-08-05 15:09:00,2021-08-05 15:51:00,2513.853507,30.012795,0,1,10,75.625,29.605834,127.0,1448.1,654.572411,3104.5,0.0,-0.363806,0.347707,39.258897,20.453226,99.607843,35.101695,1.177013,39.0,47.993712,1.979317,50.980392,22.911765,19.753683,88.235294,20210805150900,20210805155100,22.0,79.0,3.0,0.0,1.0
1010,2021-08-05 17:42:00,2021-08-05 18:17:00,2108.549707,29.520065,2,4,13,74.8,32.779567,126.0,1828.911765,1015.827126,5228.0,0.323639,-0.346722,0.378272,41.168603,22.876904,99.607843,31.035714,1.646675,35.0,42.358944,1.794443,45.490196,28.985006,25.625286,88.235294,20210805174200,20210805181700,19.0,78.0,1.0,1.0,0.0
1010,2021-08-07 08:13:00,2021-08-07 08:16:00,223.340924,0.170349,0,0,0,27.0,0.0,27.0,1086.25,209.657161,1234.5,0.0,0.0,0.0,31.228593,5.20451,48.235294,28.0,0.0,28.0,38.666667,0.810036,39.607843,15.686275,2.218374,17.254902,20210807081300,20210807081600,2.0,1.0,0.0,0.0,0.0
1010,2021-08-07 10:04:00,2021-08-07 10:08:00,252.749993,0.28358,0,0,0,28.0,4.0,32.0,1336.5,491.221564,1866.0,0.0,0.0,0.0,28.146867,6.645027,50.980392,28.0,0.0,28.0,38.039216,0.0,38.039216,18.117647,4.765956,23.137255,20210807100400,20210807100800,3.0,2.0,0.0,0.0,0.0
1010,2021-08-07 11:12:00,2021-08-07 11:22:00,569.872815,2.945479,1,0,2,35.857143,20.828095,69.0,1341.555556,570.452476,2289.5,0.302408,0.0,0.386376,31.924636,17.925625,99.607843,31.113636,0.57933,32.0,38.039216,0.0,38.039216,16.819172,6.041776,30.980392,20210807111200,20210807112200,4.0,14.0,0.0,0.0,0.0
1010,2021-08-07 11:53:00,2021-08-07 12:05:00,693.885363,3.282657,1,1,2,33.428571,25.428705,85.0,1013.227273,208.683895,1603.5,0.300984,-0.353928,0.393234,36.578474,15.456694,99.607843,35.964286,0.808237,37.0,36.862745,0.0,36.862745,15.258467,4.459065,28.627451,20210807115300,20210807120500,4.0,13.0,0.0,1.0,0.0
1010,2021-08-07 12:52:00,2021-08-07 12:55:00,166.344768,0.051737,0,0,0,16.0,0.0,16.0,936.5,0.0,936.5,0.0,0.0,0.0,31.741638,4.96038,48.235294,38.25,0.957427,39.0,36.862745,0.0,36.862745,14.117647,0.0,14.117647,20210807125200,20210807125500,0.0,0.0,0.0,0.0,0.0
1010,2021-08-07 14:24:00,2021-08-07 14:26:00,159.998567,0.215068,0,0,0,48.0,0.0,48.0,2040.0,0.0,2040.0,0.0,0.0,0.0,37.95808,10.031739,70.196078,37.0,0.0,37.0,36.862745,0.0,36.862745,16.862745,0.0,16.862745,20210807142400,20210807142600,2.0,1.0,1.0,0.0,1.0
1010,2021-08-07 15:06:00,2021-08-07 15:18:00,741.131359,5.917274,0,0,1,47.571429,25.039017,75.0,1362.863636,595.826992,2663.5,0.0,0.0,0.340882,39.396743,13.484277,92.54902,32.852459,0.963259,34.0,36.759884,0.391513,36.862745,19.679144,7.980789,36.862745,20210807150600,20210807151800,16.0,14.0,0.0,0.0,2.0
1010,2021-08-07 15:20:00,2021-08-07 15:33:00,794.786526,3.956606,0,2,1,46.857143,24.721304,83.0,1093.416667,371.119855,2021.5,0.0,-0.304055,0.310941,35.801529,13.553169,99.607843,34.621212,1.76953,37.0,35.458004,0.483432,36.862745,15.882353,5.108997,28.235294,20210807152000,20210807153300,12.0,30.0,0.0,0.0,0.0
1010,2021-08-07 16:10:00,2021-08-07 16:14:00,230.252906,0.180455,0,0,0,10.0,0.0,10.0,916.0,241.462557,1278.0,0.0,0.0,0.0,33.620611,8.565453,53.72549,34.0,0.666667,35.0,34.352941,0.810036,35.294118,15.0,0.493453,15.686275,20210807161000,20210807161400,1.0,4.0,0.0,0.0,0.0
1010,2021-08-07 16:31:00,2021-08-07 16:46:00,891.538394,2.775778,0,1,3,41.4,26.996296,82.0,1033.576923,488.762717,2505.5,0.0,-0.389355,0.352084,34.187969,11.690749,99.607843,33.842105,0.864911,36.0,33.72549,0.0,33.72549,20.331825,20.709476,88.235294,20210807163100,20210807164600,55.0,16.0,0.0,0.0,0.0
1010,2021-08-08 08:06:00,2021-08-08 08:09:00,191.096402,0.315175,1,0,1,40.0,0.0,40.0,1119.5,241.123412,1290.0,0.330501,0.0,0.334379,34.175744,8.030831,66.27451,27.0,0.0,27.0,33.72549,0.0,33.72549,14.901961,1.109187,15.686275,20210808080600,20210808080900,1.0,1.0,0.0,0.0,0.0
1010,2021-08-08 10:44:00,2021-08-08 10:49:00,295.074822,0.312121,0,0,0,19.0,0.0,19.0,1086.833333,238.96513,1362.5,0.0,0.0,0.0,35.569764,7.821985,85.098039,30.0,0.0,30.0,32.618224,0.285336,33.72549,16.20915,2.611109,19.215686,20210808104400,20210808104900,4.0,15.0,0.0,0.0,0.0
1010,2021-08-10 07:59:00,2021-08-10 08:09:00,562.762524,3.572755,1,4,5,46.4,13.722245,69.0,1341.166667,716.941551,2944.5,0.575084,-0.390424,0.382823,37.65488,20.526179,99.607843,28.139535,0.467078,30.0,31.819425,0.791662,32.54902,16.165577,3.656628,24.313725,20210810075900,20210810080900,19.0,12.0,0.0,0.0,0.0
1010,2021-08-10 09:56:00,2021-08-10 10:13:00,1059.493549,4.084009,2,0,3,23.625,13.793762,45.0,1057.1875,253.610126,1759.5,0.320884,0.0,0.333224,33.477922,11.030104,87.843137,32.391304,0.769708,34.0,30.980392,0.0,30.980392,14.583333,1.884632,20.784314,20210810095600,20210810101300,9.0,6.0,0.0,0.0,0.0
1010,2021-08-10 16:43:00,2021-08-10 16:50:00,414.553774,2.154324,1,0,2,37.0,13.856406,53.0,983.416667,52.337765,1078.5,0.300901,0.0,0.425111,41.357336,15.814678,99.607843,36.392857,1.227442,39.0,29.579832,0.494071,30.980392,15.03268,1.439096,16.862745,20210810164300,20210810165000,1.0,5.0,2.0,0.0,0.0
1010,2021-08-10 17:06:00,2021-08-10 17:52:00,2765.198503,30.164637,0,4,5,61.62963,27.643539,128.0,1317.681818,543.129295,3021.5,0.0,-0.411308,0.415904,39.925664,18.748128,99.607843,34.839695,1.517796,42.0,26.737015,1.799966,29.411765,17.237077,5.150007,33.333333,20210810170600,20210810175200,23.0,95.0,2.0,3.0,0.0
1010,2021-08-10 20:09:00,2021-08-10 20:40:00,1864.498792,26.905083,2,1,11,80.666667,31.799895,122.0,1523.293103,641.700288,2914.0,0.349298,-0.32254,0.368158,41.487511,20.516441,99.607843,32.174419,1.176692,36.0,21.379389,1.29785,23.921569,21.812035,15.063409,88.235294,20210810200900,20210810204000,48.0,59.0,0.0,0.0,0.0
1010,2021-08-10 21:08:00,2021-08-10 21:15:00,451.384757,3.669221,2,1,2,40.4,28.289574,86.0,1080.75,339.199315,1621.0,0.35679,-0.367169,0.394905,38.902557,22.74487,99.607843,30.272727,0.516764,32.0,18.799762,0.796109,19.607843,13.529412,0.540551,14.509804,20210810210800,20210810211500,9.0,11.0,0.0,0.0,0.0
1010,2021-08-11 10:25:00,2021-08-11 10:58:00,2000.480415,30.242211,4,8,13,80.583333,29.915703,124.0,1873.596774,885.585535,4473.0,0.319638,-0.362099,0.382574,40.559927,23.209478,99.607843,32.198925,1.958543,36.0,14.927261,2.226458,18.039216,31.790006,27.912449,88.627451,20210811102500,20210811105800,44.0,76.0,0.0,0.0,0.0
1010,2021-08-11 12:24:00,2021-08-11 12:48:00,1409.350652,10.02782,0,1,4,48.818182,19.908883,70.0,1117.020833,324.642428,1927.0,0.0,-0.324368,0.344757,34.434258,15.523277,99.607843,34.984252,1.154592,37.0,11.323143,0.771751,12.156863,16.797386,4.817748,30.588235,20210811122400,20210811124800,26.0,26.0,0.0,1.0,0.0
1010,2021-08-11 12:50:00,2021-08-11 12:55:00,261.796692,0.212913,0,0,0,9.0,0.0,9.0,847.833333,54.65879,910.5,0.0,0.0,0.0,33.24501,5.745694,56.470588,36.0,0.707107,37.0,87.058824,0.0,87.058824,13.856209,0.59903,14.509804,20210811125000,20210811125500,9.0,8.0,0.0,0.0,0.0
1010,2021-08-11 13:34:00,2021-08-11 14:05:00,1859.502659,19.011193,1,2,5,60.5,25.936156,98.0,1398.758621,733.351012,3157.0,0.331885,-0.332117,0.330047,37.333558,21.24544,99.607843,35.415205,1.559639,42.0,87.058824,0.0,87.058824,19.851251,17.051389,88.235294,20210811133400,20210811140500,23.0,96.0,0.0,3.0,1.0
1010,2021-08-12 17:49:00,2021-08-12 18:21:00,1934.166,29.241477,1,2,9,78.04,33.166851,130.0,1862.683333,887.931182,4070.5,0.363504,-0.384568,0.377653,41.438088,22.282229,99.607843,32.927374,0.971666,37.0,86.445394,0.836557,87.058824,25.673203,19.626423,88.235294,20210812174900,20210812182100,13.0,60.0,1.0,1.0,0.0
1010,2021-08-12 20:06:00,2021-08-12 20:41:00,2117.361051,29.390088,1,2,7,70.730769,28.619654,120.0,1479.893939,552.425826,2902.0,0.355666,-0.344336,0.362985,39.744192,19.158741,99.607843,30.614213,1.188122,34.0,83.179058,2.131938,87.058824,22.376708,17.699253,88.235294,20210812200600,20210812204100,60.0,39.0,0.0,1.0,0.0
1010,2021-08-13 09:13:00,2021-08-13 10:15:00,3690.905748,24.462411,4,2,10,59.48,26.161549,116.0,1460.868852,1014.040876,5261.0,0.382642,-0.341705,0.369067,32.505978,15.400562,99.607843,32.127119,1.468537,39.0,75.890107,1.671925,79.607843,20.53359,16.989648,88.235294,20210813091300,20210813101500,81.0,192.0,1.0,0.0,0.0
1010,2021-08-13 10:39:00,2021-08-13 11:03:00,1426.693356,14.700121,2,1,3,59.733333,21.079667,83.0,1292.113636,492.176675,2714.0,0.314295,-0.309148,0.340059,36.306099,18.186662,99.607843,32.868217,1.697332,37.0,72.269342,1.183794,74.117647,23.297683,21.789602,88.235294,20210813103900,20210813110300,29.0,36.0,0.0,0.0,0.0
1010,2021-08-13 17:36:00,2021-08-13 17:45:00,506.360544,4.146423,0,1,2,56.75,24.554361,84.0,1093.8125,310.979551,1592.5,0.0,-0.445943,0.331462,39.178642,18.477917,99.607843,33.351351,0.675616,35.0,70.058294,0.49099,70.980392,16.764706,3.771644,23.921569,20210813173600,20210813174500,4.0,4.0,1.0,0.0,0.0
1010,2021-08-13 17:52:00,2021-08-13 17:59:00,461.747982,2.739799,1,2,5,42.666667,41.741267,89.0,1072.5,240.541057,1390.0,0.383495,-0.391656,0.325467,40.552191,18.930815,99.607843,36.878788,1.218544,40.0,68.235294,0.0,68.235294,14.444444,1.517128,17.254902,20210813175200,20210813175900,0.0,0.0,0.0,0.0,0.0
1010,2021-08-13 18:01:00,2021-08-13 18:09:00,492.132798,2.731375,0,2,3,51.666667,14.571662,68.0,1491.833333,1480.985978,4512.5,0.0,-0.40114,0.377666,38.1823,17.70845,99.607843,34.722222,1.365098,38.0,68.235294,0.0,68.235294,26.339869,30.339275,88.235294,20210813180100,20210813180900,0.0,0.0,0.0,0.0,0.0
1010,2021-08-14 12:09:00,2021-08-14 12:15:00,372.587998,2.749767,1,1,3,61.666667,26.839026,92.0,1611.4,770.031363,2667.5,0.369396,-0.308937,0.34188,43.127402,21.219393,99.607843,26.375,0.969648,29.0,66.993464,0.650747,68.235294,37.411765,31.255419,83.137255,20210814120900,20210814121500,0.0,0.0,0.0,0.0,0.0
1010,2021-08-14 12:35:00,2021-08-14 12:46:00,665.723903,3.07118,2,1,2,54.25,32.458948,92.0,1611.722222,1085.258037,3929.5,0.32821,-0.435514,0.397664,36.135227,15.277681,99.607843,30.849057,1.85427,34.0,65.756567,0.497077,66.666667,24.662309,24.206313,88.235294,20210814123500,20210814124600,0.0,0.0,0.0,0.0,0.0
1010,2021-08-15 08:13:00,2021-08-15 08:18:00,348.464005,0.593094,1,1,0,33.0,0.0,33.0,1173.875,439.569178,1833.0,0.309861,-0.311246,0.0,38.108932,10.795285,85.098039,28.0,0.0,28.0,65.204991,0.619249,65.490196,19.411765,8.498743,32.156863,20210815081300,20210815081800,0.0,0.0,0.0,0.0,0.0
1010,2021-08-15 08:58:00,2021-08-15 09:01:00,145.675818,0.137151,0,0,0,40.5,0.707107,41.0,1441.75,405.525739,1728.5,0.0,0.0,0.0,28.512111,6.248052,40.784314,29.0,0.0,29.0,63.921569,0.0,63.921569,13.72549,0.0,13.72549,20210815085800,20210815090100,0.0,0.0,0.0,0.0,0.0
1010,2021-08-15 09:33:00,2021-08-15 09:37:00,229.034635,0.430608,0,0,0,28.0,4.242641,31.0,1535.166667,533.580438,1983.5,0.0,0.0,0.0,31.882825,10.639255,58.823529,25.1,0.316228,26.0,63.921569,0.0,63.921569,21.699346,6.471578,28.235294,20210815093300,20210815093700,0.0,0.0,0.0,0.0,0.0
1010,2021-08-17 11:07:00,2021-08-17 11:31:00,1441.893821,19.95351,2,5,5,71.0,29.343804,113.0,1654.409091,755.62936,3253.0,0.35084,-0.360022,0.391757,43.364624,24.461118,99.607843,33.546154,0.544337,35.0,63.339367,1.214106,65.490196,29.12656,28.757537,88.235294,20210817110700,20210817113100,0.0,0.0,0.0,0.0,0.0
1010,2021-08-17 11:55:00,2021-08-17 11:58:00,148.28737,0.092612,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.301016,0.0,0.317009,36.788049,7.933421,52.941176,38.0,1.414214,39.0,61.176471,0.0,61.176471,0.0,0.0,NaN ,20210817115500,20210817115800,0.0,0.0,0.0,0.0,0.0
1010,2021-08-17 11:58:00,2021-08-17 12:24:00,1543.351421,20.991699,1,4,10,81.1875,36.273441,124.0,1635.3125,755.970695,3294.0,0.347563,-0.371996,0.373756,44.345976,21.009579,99.607843,35.553191,1.111148,38.0,59.084967,1.714932,61.176471,23.823529,15.523129,87.843137,20210817115800,20210817122400,0.0,0.0,0.0,0.0,0.0
1010,2021-08-17 17:45:00,2021-08-17 18:23:00,2292.58125,29.939857,0,5,7,69.36,29.492767,113.0,1444.5,545.70767,3171.5,0.0,-0.338447,0.361309,41.438358,19.379747,99.607843,32.943925,0.545262,35.0,54.463991,2.211542,58.039216,22.522523,17.12307,88.235294,20210817174500,20210817182300,40.0,103.0,0.0,4.0,0.0
1010,2021-08-17 20:07:00,2021-08-17 20:41:00,2024.118584,28.388426,2,7,6,75.086957,34.370856,129.0,1473.705882,618.552613,2501.0,0.317847,-0.365538,0.381513,39.686582,20.404826,99.607843,31.031915,0.947297,34.0,49.43471,1.391474,50.980392,20.94579,13.624488,88.235294,20210817200700,20210817204100,98.0,16.0,0.0,3.0,0.0
1010,2021-08-19 15:59:00,2021-08-19 16:29:00,1837.702043,29.546376,2,1,8,73.583333,29.027598,130.0,1553.224138,590.243935,2767.5,0.305901,-0.398513,0.349419,43.592828,23.063887,99.607843,35.005917,0.798041,37.0,44.33693,1.844202,46.666667,24.881677,22.044555,88.235294,20210819155900,20210819162900,24.0,94.0,2.0,1.0,0.0
1010,2021-08-19 17:38:00,2021-08-19 18:19:00,2476.8413,8.806869,0,0,6,34.866667,20.955281,74.0,997.45122,212.126401,1522.5,0.0,0.0,0.32639,33.075346,10.765302,99.607843,32.806034,1.716071,37.0,40.868468,1.021865,42.352941,14.95935,3.028204,27.058824,20210819173800,20210819181900,67.0,51.0,0.0,1.0,1.0
1010,2021-08-19 20:08:00,2021-08-19 20:39:00,1866.621732,27.956977,2,6,8,68.25,38.362402,126.0,1578.133333,628.809644,2834.5,0.393207,-0.410268,0.347819,41.099495,20.99314,99.607843,30.406977,0.628335,33.0,35.816233,1.507259,39.607843,25.300879,21.087744,87.843137,20210819200800,20210819203900,58.0,23.0,1.0,1.0,0.0
1010,2021-08-20 13:25:00,2021-08-20 13:47:00,1308.706183,7.567141,0,2,3,55.125,30.516682,89.0,1162.5,569.094849,2739.5,0.0,-0.337638,0.334667,36.596639,15.438758,99.607843,36.102564,0.844706,39.0,32.428356,0.419789,32.54902,22.686275,22.063843,88.235294,20210820132500,20210820134700,10.0,43.0,0.0,0.0,6.0
1010,2021-08-20 14:15:00,2021-08-20 14:34:00,1175.86552,9.328717,1,3,6,58.181818,29.785292,98.0,1370.111111,652.702764,3212.5,0.381309,-0.363553,0.349438,39.717239,18.391413,99.607843,37.403846,1.226877,40.0,30.497738,0.727488,30.980392,25.098039,23.048527,88.235294,20210820141500,20210820143400,4.0,43.0,0.0,0.0,1.0
1010,2021-08-20 14:50:00,2021-08-20 14:57:00,442.3165,2.766433,1,1,1,49.25,35.084422,96.0,1703.4,981.333111,3269.5,0.368569,-0.40579,0.413173,40.302129,18.517923,99.607843,39.225806,1.944388,45.0,28.970588,0.57867,29.411765,32.392157,31.556568,88.235294,20210820145000,20210820145700,2.0,15.0,0.0,0.0,0.0
1010,2021-08-20 15:08:00,2021-08-20 15:30:00,1291.560049,0.994262,0,0,0,46.333333,39.272552,88.0,1164.425,736.886378,3691.5,0.0,0.0,0.0,33.646975,8.863628,93.72549,40.181034,2.698145,49.0,26.99121,0.638177,28.235294,18.509804,16.574736,88.235294,20210820150800,20210820153000,48.0,31.0,0.0,0.0,0.0
1010,2021-08-20 15:52:00,2021-08-20 15:58:00,323.800241,1.056889,1,1,2,35.333333,21.197484,58.0,1265.166667,283.554375,1516.0,0.360738,-0.415429,0.334845,36.626477,18.000613,98.039216,37.210526,1.084176,39.0,26.666667,0.0,26.666667,16.601307,5.324291,22.745098,20210820155200,20210820155800,1.0,16.0,0.0,0.0,0.0
1010,2021-08-20 16:15:00,2021-08-20 16:24:00,576.030058,3.14818,0,0,1,35.75,33.954627,85.0,1225.4375,482.52753,1906.5,0.0,0.0,0.300791,38.348644,14.869332,96.862745,36.644444,0.645106,38.0,25.51634,0.701512,26.666667,17.5,5.883987,31.372549,20210820161500,20210820162400,10.0,32.0,0.0,0.0,0.0
1010,2021-08-21 07:55:00,2021-08-21 08:02:00,421.955472,3.257428,1,4,3,31.833333,15.841927,51.0,1419.5,502.730047,2339.5,0.476865,-0.359276,0.453645,35.893791,20.941683,99.607843,28.0,0.0,28.0,25.260311,0.486171,26.666667,28.75817,29.371127,88.235294,20210821075500,20210821080200,4.0,2.0,0.0,0.0,0.0
1010,2021-08-21 10:33:00,2021-08-21 10:44:00,625.615256,3.47595,3,1,2,37.0,16.837458,61.0,1132.944444,298.333648,1578.0,0.324357,-0.336231,0.334341,35.821535,16.521921,98.431373,33.204082,0.455503,35.0,23.921569,0.0,23.921569,21.263617,15.676195,61.960784,20210821103300,20210821104400,12.0,6.0,0.0,0.0,0.0
1010,2021-08-22 08:21:00,2021-08-22 08:24:00,153.384736,0.159466,0,0,0,18.0,1.414214,19.0,1089.25,208.950054,1237.0,0.0,0.0,0.0,36.545285,5.48686,43.921569,27.5,0.707107,28.0,22.352941,0.0,22.352941,14.705882,0.83189,15.294118,20210822082100,20210822082400,1.0,0.0,0.0,0.0,0.0
1010,2021-08-22 10:25:00,2021-08-22 10:29:00,219.528439,0.245268,0,0,0,17.5,0.707107,18.0,997.5,45.631678,1041.0,0.0,0.0,0.0,34.132353,4.496216,48.235294,32.5,0.527046,33.0,22.352941,0.0,22.352941,14.509804,0.0,14.509804,20210822102500,20210822102900,1.0,0.0,0.0,0.0,0.0
1010,2021-08-22 12:23:00,2021-08-22 12:58:00,2057.283724,46.128132,1,0,3,92.5,38.285452,139.0,1917.1875,591.869847,3089.5,0.343064,0.0,0.344162,53.83109,22.779948,99.607843,35.198953,0.901577,36.0,19.332717,2.732685,23.921569,35.404412,25.674367,88.235294,20210822122300,20210822125800,49.0,45.0,0.0,0.0,0.0
